Fer,Name,Lines,Value
3008826618,Amira_Enterprises_Inc,58,1
3008882929,A_&_A_Marine_&_Dry_Dock,58,474
3009409584,Westavi_Farms_Ltd,58,2280
3009514080,Trader_Joe'S,58,42768
3009585617,Coors_Brewing_Company,58,8105
3009829248,Pepsico,58,20487
3009858170,Botanical_Food_Company_Pty_Ltd,58,14405
3010357230,Alliance_Beverage_Distributing_L,58,0
3010630256,Melon_One_Inc,58,3000
3011022202,Sucro_Can_Sourcing,58,12760
3011219595,Flavor_King_Farms,58,11664
3012229769,NYX_LOS_ANGELES_INC,58,534
3012265789,FRESH_PAC_INTERNATIONAL,58,9660
3012294392,Dermacare_Usa_Corp_Dba_Derma_Concepts,58,
3012311584,LA_COSTENA_USA_DBA_ARIZONA_CANNI,58,912
3012381604,OCEAN_MIST_FARMS,58,1500
3012541351,OCOTILLO_PRODUCE_INC_,58,892
1035170,Luxottica_North_America,57,12
1318694,Numed_Inc,57,50
1000155230,Superior_Foods,57,16756
3000179366,Telecor_Inc,57,0
3002225886,J_A_Kirsch_Corp_,57,55944
3002666372,Furst_Mcness_Co,57,667
3002818982,Kanata_Blankets_&_Collectibles,57,0
3002896955,Umbra_Ltd,57,0
3003513618,Baugh_Supply_Chain_Cooperative_Inc,57,1
3003983053,Cosmos_Grace_Inc_,57,57
3004047667,Dakota_Dry_Beans,57,9073
3004216289,Masa_NY_LLC,57,20
3004249124,Southern_Point_Warehouse,57,6821
3004290116,Merchants_Foodservice,57,745
3004347620,Warren_Produce_Co__LLC,57,600
3006481716,Providencia_Fresh_Llc,57,2880
3007755023,Nexxus_Distribution_Inc,57,1
3007899026,Modern_Dental_Laboratory_Usa_Llc,57,79
3008040922,Empire_Distributors_of_NC_Inc,57,1380
3008111064,Frank_Lyman_Design,57,0
3008624768,Stud_Muffins_The_Ultimate_Horse,57,58
3008733504,Richard_L_Gould,57,792
3009785169,Alymaq_Inc,57,11440
3010114241,In_Season_Farms,57,0
3010123577,Hemani_Herbal_Llc,57,300
3011394569,Anchor_Ingredients_Co__LLC,57,9600
3011433563,Archer_Daniels_Midland_Company,57,34305
3011711228,Joymay_Group_Inc,57,1
3011841388,DAVID_OPPENHEIMER_AND_COMPANY_I,57,25872
3011920310,Fortune_Grower_Llc,57,7488
3012099158,Delmano_Holdings_Llc,57,5
3012241702,GLOBALMEX_INTERNATIONAL_INC_,57,50400
3012397665,J_&_D_PRODUCE_INC,57,5940
3012404417,MP_CHEMICALS_LLC_D_B_A,57,1
3012647616,FABRICA_DE_SULFATO_EL_AGUILA_SA,57,31680
1018233,C_R__Bard_Inc_,56,1
1119302,Rhee_Brothers_Incorporated,56,1709
1621732,Rio_Fresh_Inc,56,1800
1627434,Wako_Chemicals_USA_Inc_,56,129
1641118,Encompass_Group_LLC,56,249
2246575,Pacific_Chemical_Of_America,56,480
2650155,MSD_International_GmbH_Puerto_Rico_Branch_LLC,56,0
1000084595,Southstream_Seafoods_Inc_,56,78393
1000086851,Hasbro_Inc_,56,8600
1000143497,Marco_Pharma_International_Llc,56,0
1000613825,E_D_&_F_Man_Sugar_Inc_,56,13706
3000128497,Winslow_Marine_Products,56,1
3000146545,Delta_Dailyfood_Canada_Inc_,56,3
3002889012,Bigston_Corp,56,1
3003212983,Sun_Terra_Produce_Traders,56,28776
3003662340,Northfield_Medical,56,0
3003947190,Saskcan_Pulse_Trading_Inc,56,0
3004193766,Ramon_Almonte_Oscar_A_,56,1
3004277254,La_Valle_Foods_USA,56,10560
3004303150,HST_Produce_Inc,56,336
3004664075,Dennick_Fruitsource_Llc,56,12400
3004710369,Albaad_USA,56,3892
3004872026,Krishna_Food_Corp,56,252
3005386325,Karl_Storz_Veterinary_Endoscope,56,172
3005940961,Pdi,56,482
3007328205,Interline_Brands,56,0
3009408866,Freiberger_USA,56,1
3009444891,Milos_By_Costas_Spilaidis_Inc,56,51
3010492182,CC1,56,15759
3010965918,Glacier_Fish_Company,56,35634
3012320465,COMPANIA_CERVECERA_DEL_TROPICO,56,47262
3012330104,VISION_PRODUCE_COMPANY,56,5100
3012428804,C_B_I__INTERNATIONAL_INC_,56,12710
3012478283,ICE_RIVER_SPRINGS_WATER_CO_LTD,56,2793
3012684505,LABUDDE_GROUP,56,480
1031709,Sysco_Atlanta_LLC,55,0
1210204,Pepperidge_Farm_Incorporated,55,50663
2432733,Pall_Corporation,55,6210
2519323,Jacquincharles_Et_Cie__Inc__dba_Dolfour_Et_Cie_,55,2760
2938854,Natus_Medical_Inc,55,0
1000153748,Dollar_General_Corporation_Inc_,55,1085
1000177374,Aspect_Electronics,55,35
1000267026,Daiei_Trading_Chicago_Corp_Inc_,55,4
1000334935,Cerveceria_India_Inc,55,8941
1000399005,Scott_Miller,55,410
1000408080,Bay_State_Milling_Co,55,33200
1000471226,San_Martino,55,0
2000009748,COCO_LOPEZ_INC_,55,41360
2000034638,fisherbay_seafood_ltd,55,1400
2000042394,Enray_Inc,55,49799
3000066843,Perth_Soap_Inc,55,0
3000101066,Alberta_Oats_Ltd,55,1
3000101878,MICHEL_ST-ARNEAULT_INC,55,16764
3000124099,OWENS-BROCKWAY_GLASS_CONTAINER_INC,55,32283
3000717606,The_Mentholatum_Company,55,0
3000884534,Mizkan_America_Inc__-_Corporate,55,4080
3001719574,Down_East_&_Seafood_Inc_,55,130
3002984452,Reinhart_Foods,55,3518
3004136620,C_&_F_Foods_Inc,55,19350
3004279346,Atlantic_Potato_Distributors_Ltd_,55,9484
3004417355,Sensio_Inc,55,0
3004624909,Maxim_Markenprodukte_Gmbh_&_Co__KG,55,1
3004627134,Georgia_Crown_Distributing_Co_,55,27600
3006030207,Ottogi_America_Inc,55,975
3006275290,Jovens_Industrial_Usa_Llc,55,484
3006301761,Scican_Inc,55,0
3007121498,Compass_Imports_Llc,55,0
3007370399,Boehringer_Ingelheim_Pharmaceuti,55,217220
3008100912,Clarke_Laboratories_Inc_Larke_Laboratories_Inc_______,55,1
3009928371,SUMMMA_INTERNATIONAL,55,1620
3010999118,Truffles_Brothers_Inc,55,1
3011652060,Trbl_Holding_Company_Llc,55,0
3012143054,ROLLAND_HAIR_TREND_CARRIBBEAN_CO,55,45
3012180024,AGROSON'S_LLC_,55,6864
3012255201,CISCO_INTERNATIONAL_LIMITED,55,720
3012256581,VEG_EX_LLC,55,4704
3012275346,TARGET_GENERAL_MERCHANDISE_INC,55,0
3012290414,MICHAELS_STORES_PROCUREMENT,55,1109
3012313254,QUINLAN_BROTHERS_LTD,55,198375
3012395364,SMS_INFOCOMM_CORPORATION,55,10
3012404677,SUN_RICH_FRESH_FOODS_INC,55,10
3012408867,BONCHEFF_GREENHOUSES_INC,55,85
3012429774,MEDTRONIC_MONITORING_INC,55,128
1038963,BSN_Medical_Inc,54,202
1051014,New_Limeco_LLC,54,14040
1412331,C_E_Zuercher_&_Co__Inc_,54,1
1715487,Berthold_Farmers_Elevator_Co,54,8000
1000120442,J__P_'s_Shellfish_Inc_,54,720
1000125598,Nobel_Biocare_Usa_Llc,54,64
1000589463,Williams-Sonoma_Inc,54,219
3000046637,Sun_Harvest_Foods_Inc,54,16920
3000107629,Groupe_Vegco_Inc,54,1000
3000136311,Amer_Pistachio_Commodity_Corp,54,117250
3003668379,Adisseo_Usa_Inc_,54,55557
3003749234,Batrik_Medical_Mfg__Inc_,54,89
3003901928,R&C_Produce,54,37128
3004271243,S_M__Products_B_C__Ltd_,54,675
3004664838,Internacional_Olivarera_S_A_,54,46078
3004739276,Boehringer_Ingelheim_Pharma,54,108600
3005618229,Great_American_Beauty,54,1
3005672976,Baker_John_Kirby,54,7585
3005677043,Sunnysite_Hutterian_Brethren,54,30800
3006043122,Sunrise_Food_Trading_Inc,54,30000
3006983866,Expresion_Oaxaquena_Inc_,54,60
3007193700,Mendez_International_Tropical_Foods_Inc_,54,10530
3007304336,SVS_LLC,54,98465
3007344655,Splendor_Produce_Llc,54,6720
3007354400,Corasol_Llc,54,636
3009222260,1700298_Ontario,54,0
3009445733,Paragon_Pet_Products_Usa_Inc,54,15337
3009675643,Banjaras_Inc,54,346
3009811248,Starfresh_L_L_C_,54,5400
3010216473,Beneo,54,26078
3010919233,Bay_Focus_Inc,54,150
3010948356,Shukin_Orchards_Ltd_,54,52500
3011118903,Athens_Distributing_Company_of_Nashville,54,1125
3011323114,Summer_Fresh_Salads,54,2869
3011827107,Ramon_Valencia_Espinosa,54,36720
3012138730,THE_PICTSWEET_CO_DBA_UNITED_FOOD,54,4125
3012169966,JUNGBUNZLAUER_INC*,54,1
3012346388,FACTOR_INTERNATIONAL_CORP,54,590
3012357851,MERCADAGRO_INTERNATIONAL_GROUP,54,29000
3012413265,VITERRA_INC_-_REGINA,54,8741
3012418242,X_BORDER_LLC,54,3
3012422179,CHULA_BRAND_CA__CORP_,54,4200
3012530839,THE_MERCHANTS_COMPANY,54,738
3012628168,ROOTS_BEAUTY_INC,54,10
1818487,Lipari_Foods_Inc_,53,32525
2246354,Well_Luck_Company_Inc_,53,312
2314912,Baxter_Healthcare_Corp,53,1
3015876,Physio-Control_Inc_,53,550
3000165717,Asahi_Breweries_U_S_A__Inc,53,10235
3000169750,Mercon_Coffee_Corporation,53,0
3001299918,Z_Gallery,53,
3001577903,boncheff_greenhouses_inc_,53,7
3002100564,Panorama_Produce_Sales_Inc_,53,22176
3003127917,Lise_Watier_Cosmetiques_Inc,53,2
3003246388,Diversified_Ingredients,53,8250
3003367302,Enviro_Mushroom_Farm_Inc,53,72
3003809382,Skjodt-Barrett_Foods_Inc,53,45340
3004332795,Tradin_Organics_USA_LLC_Office,53,43470
3004341248,Four_Seasons_Produce_Inc,53,4800
3004395564,R_M__Produce_Inc_,53,1008
3004776798,Medtronic_Inc,53,500
3004938768,Green_Sun_One_Corp_,53,54
3009153887,Green_Desert_Produce_Llc,53,23040
3009441863,Gaia_Fresh_International_Llc,53,32102
3010061574,Ontime_Distribution_Inc_,53,5
3010200528,Hortigen_Produce_Sa_De_Cv,53,1440
3010933042,Ensenada_Best_Produce_S__De_R_L_,53,196
3011927960,Swiss_Imports_Inc_Dba_Teuscher_Chocoltes_Of_Switz,53,39
3012189772,LEGEND_PRODUCE_LLC,53,15360
3012208309,DATEX-OHMEDA_INC,53,232
3012222492,VALLE_REDONDO_SA_DE_CV,53,711
3012225216,DAVID_OPPENHEIMER_&_CO__L_L_C,53,1200
3012317818,HARVEST_SENSATIONS_LLC,53,90
3012395807,NIPPON_FILCON_CO__LTD_,53,10796
3012396144,CHIQUITA_FRESH_NORTH_AMERICA_LLC,53,24960
3012444161,DISCUS_DENTAL_LLC,53,2112
3012595813,ARROW_INTERNATIONAL_INC_,53,3
1044475,Teleflex_Medical,52,2
1416690,Pierce_Chemical_Company,52,168
2240194,Rema_Foods_Inc,52,19600
2242803,Robertet_Inc_,52,1
1000118827,JO_Alvarez_Inc,52,6
1000410107,Cervantes_Enterprises_Inc,52,2000
1000480537,Best_Cooking_Pulses_Inc,52,12688
1000637626,ACETUM,52,50019
3000102069,Les_Fermes_Michel_Riendeau_Ltd_,52,7650
3000127869,Biotal_Inc_,52,0
3001551355,Siecor_Operations_Llc,52,11000
3001784810,Caledon_Produce_Farms_Ltd,52,14400
3002505757,Selection_Du_Patissier_1992_Inc,52,0
3002598233,Burt_Lewis_International_Corp,52,69350
3002667068,Jet_Wine_And_Spirits_Inc,52,1380
3003536912,New_Horizon_Enterprises_Ltd,52,933
3003777239,North_Shore_Bottling_Co__Inc_,52,9
3004108493,MALHER_INC,52,1442
3004945409,Pfizer_Inc,52,30
3005746734,RayJak_LLC,52,1
3007047992,Jrmi_Llc,52,52
3007083482,Giumarra_Agricom_International_L,52,25600
3007886928,Candimar_Produce,52,192
3008601888,SM_WORLDWIDE_USA_INC_,52,10
3009351037,ANGEL'S_GLOBAL_LLC,52,1400
3009421321,Megamex_Foods_LLC___C_O__Hormel_Foods_Corporation,52,32693
3009503544,Am_Fresh_Produce_Llc,52,4800
3009812051,Olam_West_Coast_Inc,52,30800
3010980548,Pbc_Nutritionals_Inc,52,0
3011293745,Euroitaly_Inc,52,7776
3011309494,Proyecto_Y_Negocios_De_Sonora_Sa_De_Cv,52,4788
3011323322,Disaronno_International_Llc,52,118910
3012143825,MITSUBISHI_INT'L_FOOD_INGREDIENT,52,27624
3012213694,WILTON_INDUSTRIES_INC,52,21000
3012215894,NESTLE_USA_INC_,52,37962
3012390369,SANTA_CRUZ_PRODUCE_INC_,52,16170
3012390965,VALFEI_PRODUCTS_INC,52,0
3012412448,CALAVO_GROWERS_INC__MCALLEN_,52,798
3012415945,LINEAR_GRAIN_INC_-_CARMAN,52,6210
3012519887,SHAN_DISTRIBUTION_NETWORK_INC,52,450
3012650765,INTERCONTINENTAL_MARKET_INC_,52,3240
1216103,Millipore_Corp_,51,279
1221084,Permobil_Inc,51,780
1413320,Wilton_Brands_,51,21000
1415601,BFI_Innovations_Inc_,51,0
1461125,Bay_State_Milling_Company,51,29600
1712259,Water_Pik_Inc_,51,67668
1813060,Dawn_Food_Products_Inc_,51,1718
2311791,Mcilhenny_Company,51,40675
2433412,The_Bohea_Associates_NY_Ltd_,51,32279
2517967,Draeger_Medical_Inc_,51,14
1000116747,GE_MEDICAL_SYSTEMS_LLC,51,150
1000182638,Malt_Products_International_Ltd,51,18173
1000391107,Berlin_Packaging,51,9911
2000028631,R_&_R_Fresh_Produce_Inc_,51,1170
3000158319,Foremost_Foods_International_Inc_,51,1120
3000215490,Gromex_Inc_,51,2400
3000216223,Tradition_Fine_Foods_Ltd,51,48648
3001134752,Adm_Agri-Industries_Ltd,51,8951
3001669032,GET_Enterprises_Inc,51,31
3002143774,Perfect_Crab_Company_Inc,51,342
3002615812,K_2_Industries_Inc,51,787
3003143409,C_&_T_Produce_Wholesale_Inc_,51,4680
3003178190,Shaklee_Corporation,51,0
3003327442,Noraqua_Feed_Trading_Ltd,51,5032
3003675456,Badger_State,51,0
3003897237,Seacrest_Foods_International_Inc_,51,20
3003969221,G_Glass_Usa_Inc_,51,22468
3004350506,KINGSTON_&_ASSOCIATES_MARKETING,51,10237
3004831749,A_&_F_Distributing_Corporation,51,4950
3005023046,Budenheim_USA_Inc,51,17103
3005226553,Lorad_A_Div_Of_Hologic,51,7500
3005757523,Worth_Paris,51,6
3005774896,Gavilon_Grain_LLC,51,24988
3005786007,St_Regis_Crystal_Usa_Inc,51,0
3005962696,J_&_C_Enterprises_Inc_,51,10800
3006225167,Alpha_Omega,51,150
3006810568,GlaxoSmithKline,51,0
3007635518,Sabra_Dipping_Co__LLC,51,76703
3008022151,Deep_Root_Organic_Truck_Farmers_Cooperative_Corp,51,25
3008673704,Jim_Rash_Inc,51,3000
3008729056,L_E_Coppersmith_Inc,51,1
3009498511,Swarovski_Digital_Business_Usa_I,51,82
3009558858,Hartung_Brothers_Inc__Myakka_Station,51,11280
3010013395,Seed-Ex_Inc,51,6046
3010014009,Dufry_Seattle_JV,51,1
3010040640,Halco_Lighting_Technologies_Llc,51,3823
3010071834,Paso_Real_Produce_Llc,51,10800
3010719116,Ag_Mart_Produce_S_De_Rl_De_Cv,51,68963
3011018722,John_Joseph_Miller,51,99
3012094043,Olumpus_America_Inc_,51,5239
3012136110,ORGANICS_TRUST_FARMS_USA_INC,51,2880
3012210995,LANXESS_CORPORATION,51,1
3012214524,9126-5553_Quebec_Inc,51,1200
3012243240,Ever_Fresh_Global_Import_Llc,51,10080
3012262312,VEGPRO_INTERNATIONAL_INC_,51,736
3012268657,VIVA_TIERRA_ORGANIC_INC,51,29400
3012307793,FRANK_PRODUCE_OF_MIAMI_INC,51,6036
3012314761,PALETAS_MARA_LLC,51,1802
3012384882,SEA_NORMAL_D_S,51,0
3012393085,RC_PRODUCTS_LTD,51,36
3012414585,NOW_DESIGNS_INC,51,18
3012622233,TITAN_LIVESTOCK_INC,51,78230
3013300478,COLAVITA_USA_LLC,51,74995
